,HINCP,AGEP,vet,period,HICOV,SEX,pregion,racepct,marital,school,emppct,poverty,dispct,haskid,hhtype,cowr
17993,78000.0,39,2,1.0,1,1,3,1,1,2,1.0,0,2,2,1,2.0
17994,10200.0,86,2,3.0,1,1,2,1,1,2,3.0,1,1,1,1,1.0
17995,97290.0,32,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,3.0
17996,40000.0,23,2,3.0,1,1,3,7,4,2,1.0,0,2,2,2,1.0
17997,16100.0,20,2,3.0,1,1,4,2,4,2,1.0,1,2,1,2,1.0
17998,63600.0,55,2,3.0,2,1,2,1,1,2,1.0,0,1,1,1,1.0
17999,32200.0,58,2,3.0,2,2,3,1,4,2,1.0,0,2,1,2,2.0
18000,200000.0,35,2,3.0,1,1,4,1,4,2,1.0,0,2,1,3,1.0
18001,44800.0,23,2,3.0,1,2,3,2,4,2,2.0,0,2,2,2,1.0
18002,31500.0,48,2,3.0,1,2,3,1,1,2,3.0,0,1,1,1,1.0
18003,40000.0,25,2,3.0,1,1,1,1,4,2,1.0,0,2,1,3,1.0
18004,14400.0,65,2,3.0,1,2,3,1,1,2,3.0,0,1,1,3,1.0
18005,31200.0,76,1,7.0,1,1,3,1,2,2,3.0,0,1,1,3,1.0
18006,38410.0,64,2,3.0,1,2,3,1,1,2,3.0,0,1,1,1,1.0
18007,114770.0,57,2,3.0,1,1,1,1,1,2,1.0,0,2,1,1,1.0
18008,30000.0,60,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,3.0
18009,163500.0,54,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
18010,55050.0,75,2,3.0,1,2,3,1,1,2,3.0,0,1,1,1,1.0
18011,190000.0,44,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,1.0
18012,109600.0,64,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,2.0
18013,195000.0,63,2,3.0,1,1,2,1,4,2,1.0,0,1,1,3,1.0
18014,163400.0,24,2,3.0,1,1,1,1,4,2,1.0,0,2,1,1,1.0
18015,57000.0,32,2,3.0,1,1,2,1,4,2,1.0,0,2,1,2,1.0
18016,39000.0,78,2,3.0,1,1,3,1,1,2,3.0,0,1,1,1,1.0
18017,102900.0,41,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,1.0
18018,29530.0,75,2,3.0,1,1,2,1,1,2,3.0,0,1,1,1,1.0
18019,107800.0,54,1,7.0,1,1,2,1,1,2,3.0,0,1,1,1,1.0
18020,129300.0,69,2,3.0,1,1,1,1,1,2,3.0,0,2,1,1,1.0
18021,12670.0,39,2,3.0,1,1,3,1,2,2,3.0,1,2,2,2,1.0
18022,142600.0,20,2,3.0,1,2,4,1,4,2,1.0,1,2,1,1,1.0
18023,23300.0,62,2,3.0,1,1,3,1,2,2,3.0,0,1,1,3,1.0
18024,60300.0,42,2,3.0,1,2,3,2,1,2,2.0,0,2,1,1,1.0
18025,101800.0,66,2,3.0,1,1,3,1,1,2,3.0,0,2,1,1,1.0
18026,59000.0,61,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
18027,411400.0,52,2,3.0,1,1,1,1,1,2,1.0,0,2,2,1,1.0
18028,8870.0,76,2,3.0,1,2,2,1,4,2,3.0,1,2,1,3,1.0
18029,331000.0,90,1,5.0,1,1,2,1,3,2,3.0,0,2,1,3,1.0
18030,124400.0,72,2,3.0,1,1,3,1,2,2,1.0,0,2,1,3,1.0
18031,23200.0,43,2,3.0,2,1,1,1,4,2,1.0,1,2,1,3,3.0
18032,39500.0,70,2,3.0,1,1,3,8,1,2,1.0,0,2,1,1,1.0
18033,75690.0,73,2,3.0,1,2,1,1,3,2,3.0,0,2,1,3,1.0
18034,25201.0,84,2,3.0,1,2,4,1,3,2,3.0,0,1,1,2,1.0
18035,236500.0,91,2,3.0,1,2,2,1,3,2,3.0,0,2,1,3,1.0
18036,102000.0,46,2,3.0,1,1,2,1,1,2,1.0,0,2,2,1,1.0
18037,23000.0,57,2,3.0,1,2,3,1,3,2,1.0,0,2,1,3,2.0
18038,275600.0,56,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,3.0
18039,88000.0,51,2,3.0,2,2,3,1,1,2,1.0,0,2,1,1,1.0
18040,91381.0,49,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
18041,77500.0,51,2,3.0,1,1,1,8,1,2,1.0,0,2,1,1,1.0
18042,343000.0,60,2,3.0,1,1,4,4,1,2,1.0,0,2,1,1,2.0
18043,99400.0,58,1,2.0,1,1,3,2,2,2,1.0,0,2,1,3,1.0
18044,116300.0,63,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
18045,39121.0,51,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
18046,47500.0,33,2,3.0,1,1,4,8,1,2,1.0,0,2,1,1,1.0
18047,52200.0,69,2,3.0,1,2,3,1,3,2,3.0,0,2,1,3,2.0
18048,56000.0,35,2,3.0,2,2,3,1,4,2,1.0,1,2,2,2,3.0
18049,30000.0,77,1,7.0,1,1,2,1,3,2,3.0,0,2,1,3,1.0
18050,39000.0,35,2,3.0,1,1,2,1,4,2,1.0,0,2,1,3,1.0
18051,9801.0,76,2,3.0,1,1,3,8,3,2,3.0,1,2,1,3,1.0
18052,375100.0,49,2,3.0,1,1,1,1,1,2,1.0,0,2,2,1,3.0
18053,23400.0,28,2,3.0,1,2,3,1,4,2,3.0,1,1,2,2,1.0
18054,33600.0,81,1,4.0,1,1,4,8,1,2,3.0,0,1,1,1,1.0
18055,37000.0,20,2,3.0,1,1,2,1,4,1,1.0,0,2,1,3,2.0
18056,193000.0,56,1,7.0,1,1,2,1,1,2,1.0,0,1,1,1,1.0
18057,93600.0,17,2,3.0,1,2,3,1,4,2,3.0,0,2,1,1,1.0
18058,35000.0,21,2,3.0,2,1,4,1,4,2,1.0,0,2,1,3,1.0
18059,440000.0,39,2,3.0,1,2,3,4,1,2,1.0,0,2,1,1,1.0
18060,34000.0,24,2,3.0,2,1,4,8,4,2,1.0,0,2,2,2,1.0
18061,97300.0,54,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,2.0
18062,74450.0,73,2,3.0,1,2,1,1,1,2,3.0,0,2,1,1,1.0
18063,46300.0,83,2,3.0,1,1,3,1,1,2,3.0,0,1,1,1,1.0
18064,17100.0,36,2,3.0,1,2,1,8,4,2,3.0,1,2,2,2,1.0
18065,10020.0,81,1,4.0,1,1,3,1,2,2,3.0,1,1,1,3,1.0
18066,1500.0,88,2,3.0,1,2,3,2,3,2,3.0,1,2,1,3,1.0
18067,87000.0,56,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,2.0
18068,38200.0,30,2,3.0,2,2,4,3,4,2,1.0,0,2,2,2,2.0
18069,101000.0,66,2,3.0,1,1,3,2,3,2,3.0,0,1,1,3,1.0
18070,11600.0,32,2,3.0,2,1,3,2,3,2,1.0,1,1,1,3,1.0
18071,19400.0,64,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
18072,68000.0,55,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
18073,93000.0,67,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
18074,125000.0,57,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,1.0
18075,61000.0,35,2,3.0,1,2,3,7,3,2,1.0,0,2,2,2,2.0
18076,32400.0,43,2,3.0,1,1,1,1,2,2,1.0,0,2,2,2,1.0
18077,679620.0,48,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,3.0
18078,236000.0,55,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,1.0
18079,27500.0,53,2,3.0,1,2,4,1,4,2,1.0,0,2,2,2,2.0
18080,18600.0,67,1,3.0,1,1,1,2,2,2,3.0,0,1,1,3,1.0
18081,99000.0,52,2,3.0,1,1,2,1,1,2,3.0,0,2,2,1,2.0
18082,75000.0,52,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
18083,225000.0,37,2,3.0,1,1,1,1,1,2,1.0,0,2,2,1,1.0
18084,58000.0,62,2,3.0,1,2,2,1,1,2,1.0,0,1,1,1,1.0
18085,20000.0,35,2,3.0,2,1,3,1,2,2,1.0,0,2,1,3,1.0
18086,128600.0,61,1,3.0,1,2,3,1,1,2,3.0,0,2,1,1,2.0
18087,94000.0,42,2,3.0,1,2,1,1,1,2,3.0,0,1,2,1,1.0
18088,19460.0,68,1,3.0,1,1,4,1,1,2,3.0,0,2,1,1,1.0
18089,39500.0,19,2,3.0,2,2,2,8,4,2,1.0,0,2,1,2,2.0
18090,95000.0,62,2,3.0,1,1,2,1,1,2,3.0,0,1,1,1,1.0
18091,98600.0,17,2,3.0,1,1,3,1,4,2,1.0,0,2,2,1,1.0
18092,10800.0,41,2,3.0,1,2,2,2,4,1,1.0,1,2,2,2,2.0
18093,89000.0,37,2,3.0,1,1,3,8,1,2,1.0,0,2,2,1,1.0
18094,98700.0,62,2,3.0,1,2,2,1,1,2,3.0,0,1,1,1,1.0
18095,170000.0,86,2,3.0,1,1,4,1,1,2,3.0,0,2,1,1,1.0
18096,111500.0,37,2,3.0,1,2,4,1,1,1,1.0,0,2,2,1,1.0
18097,11000.0,18,2,3.0,1,1,2,1,4,2,1.0,1,2,1,2,1.0
18098,103000.0,69,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,3.0
18099,67700.0,39,2,3.0,1,1,3,1,1,2,1.0,0,2,2,1,1.0
18100,35600.0,30,2,3.0,1,2,2,1,1,2,1.0,0,2,2,1,1.0
18101,20700.0,58,1,1.0,1,1,4,2,2,2,3.0,0,1,1,3,1.0
18102,264400.0,47,2,3.0,1,2,4,4,1,2,1.0,0,2,2,1,1.0
18103,8500.0,47,2,3.0,1,2,3,1,1,2,1.0,1,2,2,1,1.0
18104,85000.0,26,2,3.0,1,1,3,1,4,2,3.0,0,1,1,2,1.0
18105,444000.0,55,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,3.0
18106,100800.0,32,2,3.0,1,1,3,4,1,2,3.0,0,1,1,1,1.0
18107,54000.0,44,2,3.0,1,2,2,1,1,2,1.0,0,1,1,1,1.0
18108,63200.0,61,1,3.0,1,1,3,1,3,2,1.0,0,2,1,3,1.0
18109,58070.0,25,2,3.0,1,2,3,2,4,2,1.0,0,2,1,2,1.0
18110,261820.0,60,2,3.0,1,2,1,1,1,2,3.0,0,2,1,1,3.0
18111,62400.0,52,2,3.0,1,2,2,1,1,2,1.0,0,2,2,1,1.0
18112,273000.0,66,2,3.0,1,2,4,1,1,2,3.0,0,2,1,1,1.0
18113,78200.0,73,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
18114,93000.0,47,2,3.0,1,1,2,1,1,2,1.0,0,2,2,1,1.0
18115,127700.0,41,2,3.0,1,1,2,1,1,2,1.0,0,2,2,1,3.0
18116,73400.0,65,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,1.0
18117,21000.0,61,2,3.0,1,2,2,1,3,2,1.0,0,2,1,3,1.0
18118,90000.0,35,2,3.0,1,1,2,4,1,2,1.0,0,2,2,1,1.0
18119,6300.0,59,2,3.0,1,2,2,1,2,2,1.0,1,1,1,3,1.0
18120,48400.0,43,2,3.0,2,1,4,1,1,2,1.0,0,2,2,1,2.0
18121,58000.0,39,2,3.0,1,1,4,8,4,2,1.0,0,2,2,1,1.0
18122,18730.0,45,2,3.0,1,2,3,1,1,2,3.0,1,1,2,1,1.0
18123,70000.0,53,2,3.0,1,1,4,1,2,2,1.0,0,2,1,3,1.0
18124,68000.0,32,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
18125,41520.0,60,2,3.0,2,2,2,1,1,2,1.0,0,2,1,1,3.0
18126,101000.0,57,2,3.0,1,1,2,1,4,2,1.0,0,1,1,3,1.0
18127,9900.0,69,2,3.0,1,2,3,1,1,2,3.0,1,2,1,1,1.0
18128,314800.0,62,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,3.0
18129,404000.0,33,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,3.0
18130,53700.0,59,2,3.0,1,1,2,1,4,2,1.0,0,2,1,3,2.0
18131,54700.0,73,1,7.0,1,1,2,1,1,2,3.0,0,2,1,1,1.0
18132,80400.0,70,2,3.0,1,2,1,1,1,2,3.0,0,2,1,1,1.0
18133,85000.0,46,2,3.0,1,1,1,2,2,2,1.0,0,2,2,2,2.0
18134,127700.0,64,2,3.0,1,1,1,1,1,2,1.0,0,2,1,1,2.0
18135,60000.0,59,2,3.0,1,2,1,1,2,2,1.0,0,2,1,3,1.0
18136,7000.0,80,2,3.0,1,2,1,8,3,2,3.0,1,1,1,3,1.0
18137,110000.0,40,2,3.0,1,1,1,8,4,2,1.0,0,2,1,2,2.0
18138,53700.0,30,2,3.0,1,2,3,8,3,2,1.0,0,2,1,2,2.0
18139,12000.0,37,2,3.0,1,2,3,1,4,1,1.0,1,2,2,2,1.0
18140,13000.0,77,2,3.0,1,2,1,1,3,2,3.0,0,2,1,3,1.0
18141,54500.0,55,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
18142,33600.0,32,2,3.0,1,2,1,1,1,2,1.0,0,1,2,1,1.0
18143,54100.0,72,2,3.0,1,1,3,1,1,2,3.0,0,2,1,1,1.0
18144,23000.0,40,2,3.0,1,1,3,8,1,2,1.0,1,2,2,1,1.0
18145,80000.0,24,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
18146,50000.0,33,2,3.0,1,1,4,4,4,2,1.0,0,2,1,3,1.0
18147,58700.0,86,2,3.0,1,1,1,1,1,2,3.0,0,2,1,1,1.0
18148,80000.0,47,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
18149,150270.0,41,1,2.0,1,1,3,1,1,2,1.0,0,2,2,1,1.0
18150,83000.0,41,2,3.0,1,1,3,8,1,2,1.0,0,2,1,1,1.0
18151,56800.0,50,2,3.0,1,1,4,2,4,2,3.0,1,2,1,2,1.0
18152,28800.0,58,2,3.0,1,2,3,2,4,2,1.0,0,2,1,2,1.0
18153,175000.0,34,2,3.0,1,2,3,2,1,1,1.0,0,2,2,1,1.0
18154,67000.0,66,2,3.0,1,1,3,1,1,2,3.0,0,2,1,1,1.0
18155,204000.0,68,2,3.0,1,1,4,1,1,2,3.0,0,1,1,1,1.0
18156,98900.0,84,1,5.0,1,2,3,1,1,2,3.0,0,1,1,1,1.0
18157,154700.0,38,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
18158,124900.0,20,2,3.0,1,1,2,1,4,1,1.0,0,2,2,1,1.0
18159,117800.0,55,2,3.0,1,2,3,2,1,2,1.0,0,2,1,1,1.0
18160,46800.0,29,2,3.0,1,1,4,4,4,2,3.0,0,2,1,2,1.0
18161,45000.0,63,2,3.0,1,2,4,1,3,2,1.0,0,2,1,3,1.0
18162,6800.0,74,2,3.0,1,2,4,1,3,2,1.0,1,2,1,3,2.0
18163,155400.0,69,1,3.0,1,1,4,1,1,2,3.0,0,2,1,1,1.0
18164,41000.0,58,2,3.0,1,2,2,1,3,2,1.0,0,1,1,2,1.0
18165,118000.0,49,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,1.0
18166,13800.0,86,1,5.0,1,1,3,8,3,2,3.0,0,1,1,3,1.0
18167,12000.0,55,2,3.0,1,2,3,1,3,2,1.0,1,2,1,3,1.0
18168,64000.0,27,2,3.0,1,2,2,1,2,1,1.0,0,2,1,3,1.0
18169,101000.0,64,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
18170,25000.0,28,2,1.0,1,1,3,1,1,2,1.0,0,2,1,3,2.0
18171,195000.0,77,2,3.0,1,2,3,8,3,2,3.0,0,2,1,1,1.0
18172,52000.0,39,2,1.0,1,2,4,8,2,2,1.0,0,2,1,3,2.0
18173,82000.0,61,1,3.0,1,2,4,1,2,2,1.0,0,2,1,2,1.0
18174,23000.0,44,2,3.0,1,2,1,2,1,2,1.0,1,2,1,1,1.0
18175,164500.0,83,1,4.0,1,1,2,8,1,2,3.0,0,2,2,1,1.0
18176,125010.0,60,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
18177,75400.0,69,2,3.0,1,2,3,1,1,2,3.0,0,1,1,1,1.0
18178,78700.0,59,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,1.0
18179,105010.0,47,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,3.0
18180,26000.0,41,2,3.0,1,1,2,4,1,2,1.0,0,2,2,1,2.0
18181,95000.0,44,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,1.0
18182,44000.0,80,2,3.0,1,2,1,1,3,2,3.0,0,2,1,2,1.0
18183,16100.0,64,2,3.0,1,1,2,1,2,2,1.0,0,2,1,3,3.0
18184,170500.0,35,2,3.0,1,1,4,1,1,2,1.0,0,2,2,2,1.0
18185,116600.0,48,1,7.0,1,1,5,8,1,2,1.0,0,2,2,1,1.0
18186,128400.0,53,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,3.0
18187,19600.0,33,2,3.0,1,1,1,4,4,2,1.0,0,1,1,3,1.0
18188,84100.0,71,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
18189,72450.0,18,2,3.0,1,2,4,8,4,2,2.0,0,2,2,1,1.0
18190,98200.0,63,2,3.0,1,1,2,2,1,2,3.0,0,1,1,1,1.0
18191,17200.0,60,2,3.0,1,2,3,1,2,2,3.0,1,2,1,2,3.0
18192,110000.0,27,2,3.0,2,2,3,1,1,1,1.0,0,2,1,1,1.0
18193,20600.0,88,2,3.0,1,1,1,1,4,2,3.0,0,1,1,3,1.0
18194,87000.0,40,2,3.0,1,1,4,1,1,2,1.0,0,2,2,1,1.0
18195,109000.0,55,2,3.0,1,1,1,1,4,2,1.0,0,2,1,3,1.0
18196,40000.0,31,2,3.0,2,1,2,1,4,2,1.0,0,2,1,3,1.0
18197,44900.0,49,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
18198,12500.0,51,2,3.0,1,1,4,8,4,2,3.0,0,2,1,3,1.0
18199,31200.0,39,2,3.0,2,1,3,8,4,2,1.0,0,2,1,3,3.0
18200,80000.0,28,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
18201,25001.0,62,2,3.0,1,2,1,1,1,2,3.0,0,2,1,1,2.0
18202,117500.0,20,2,3.0,1,2,1,1,4,1,1.0,0,2,1,1,1.0
18203,68000.0,46,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,2.0
18204,63000.0,59,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,3.0
18205,38500.0,68,2,3.0,1,1,3,1,1,2,3.0,0,1,1,1,1.0
18206,428000.0,79,1,7.0,1,1,3,1,1,2,3.0,0,2,1,1,1.0
18207,4000.0,22,2,3.0,1,1,3,8,4,2,1.0,1,2,1,3,1.0
18208,13000.0,63,1,3.0,1,1,3,1,3,2,3.0,0,1,1,3,1.0
18209,626000.0,45,2,3.0,1,1,1,1,1,2,1.0,0,2,2,1,1.0
18210,179000.0,64,2,3.0,1,2,1,1,1,2,3.0,0,2,1,1,1.0
18211,99400.0,67,1,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
18212,171400.0,59,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,1.0
18213,52600.0,34,2,3.0,1,2,3,3,1,1,2.0,0,2,2,1,1.0
18214,38600.0,23,2,3.0,1,2,3,1,4,1,1.0,0,2,1,3,2.0
18215,68000.0,57,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,3.0
18216,215400.0,65,2,3.0,1,2,3,2,1,2,1.0,0,1,1,1,1.0
18217,140000.0,58,2,3.0,1,1,4,2,1,2,1.0,0,2,1,1,1.0
18218,79800.0,61,2,3.0,1,2,4,1,1,2,3.0,0,1,1,1,1.0
18219,144400.0,38,2,3.0,1,2,2,1,1,2,1.0,0,2,2,1,1.0
18220,52000.0,44,2,3.0,1,2,1,1,2,2,1.0,0,2,2,2,1.0
18221,50000.0,67,2,3.0,1,1,3,1,1,2,3.0,0,2,1,1,2.0
18222,121500.0,74,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
18223,16000.0,22,1,1.0,2,1,4,8,4,2,1.0,0,2,1,3,1.0
18224,87500.0,29,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,2.0
18225,91500.0,41,2,3.0,2,1,1,1,3,1,1.0,1,2,1,2,1.0
18226,36000.0,69,2,3.0,1,2,3,1,3,2,3.0,0,1,1,3,1.0
18227,10200.0,21,2,3.0,1,1,4,1,1,2,1.0,1,2,2,1,1.0
18228,72500.0,27,2,3.0,1,2,2,1,4,2,2.0,0,2,2,2,1.0
18229,69500.0,51,2,3.0,1,1,3,8,1,1,1.0,0,2,2,1,2.0
18230,35400.0,21,2,3.0,2,2,4,4,4,2,1.0,0,2,1,2,1.0
18231,73000.0,26,2,3.0,1,2,1,1,2,2,1.0,0,2,2,2,1.0
18232,44300.0,43,2,3.0,1,1,1,1,2,2,1.0,0,2,2,2,1.0
18233,39230.0,75,2,3.0,1,1,2,1,1,2,3.0,0,2,1,1,1.0
18234,5400.0,28,2,3.0,1,1,3,2,4,2,3.0,1,2,1,3,1.0
18235,15100.0,45,2,3.0,1,2,4,1,1,2,3.0,1,1,1,1,1.0
18236,67250.0,48,2,3.0,1,2,4,8,4,2,1.0,0,2,1,1,1.0
18237,105800.0,26,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,1.0
18238,26100.0,83,2,3.0,1,2,5,8,3,2,3.0,0,1,1,3,1.0
18239,27330.0,29,2,3.0,1,1,2,1,4,2,1.0,0,2,2,2,1.0
18240,27000.0,38,2,3.0,1,1,4,4,1,1,1.0,0,2,2,1,2.0
18241,41500.0,60,2,3.0,2,2,2,1,1,2,3.0,0,1,1,1,1.0
18242,110000.0,35,2,3.0,1,1,4,4,1,2,1.0,0,2,2,1,1.0
18243,129500.0,62,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
18244,68000.0,28,2,3.0,1,1,1,4,4,2,1.0,0,2,1,2,1.0
18245,72000.0,43,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
18246,8300.0,82,2,3.0,1,2,4,3,3,2,3.0,1,1,1,2,1.0
18247,4800.0,52,2,3.0,1,1,3,1,2,2,2.0,1,1,1,3,1.0
18248,26000.0,65,1,3.0,1,2,3,1,3,2,3.0,0,1,1,3,1.0
18249,100000.0,36,2,3.0,1,2,1,1,1,2,1.0,0,2,2,1,1.0
18250,74000.0,61,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,2.0
18251,38100.0,86,2,3.0,1,1,3,1,1,2,3.0,0,1,1,2,1.0
18252,18600.0,33,2,3.0,1,1,4,1,1,2,1.0,1,2,2,1,1.0
18253,108600.0,42,2,3.0,1,2,4,8,1,2,1.0,0,2,2,1,1.0
18254,201500.0,52,2,3.0,1,2,4,8,1,2,1.0,0,1,1,1,1.0
18255,201000.0,32,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,1.0
18256,121000.0,31,2,3.0,1,1,1,1,1,2,1.0,0,2,2,1,1.0
18257,72100.0,27,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,1.0
18258,32000.0,40,2,3.0,2,1,2,8,1,2,1.0,0,2,2,1,1.0
18259,91000.0,39,1,2.0,1,1,3,1,1,2,1.0,0,2,2,1,1.0
18260,66300.0,19,2,3.0,1,1,1,1,4,1,1.0,0,2,2,2,1.0
18261,215800.0,56,2,3.0,1,1,1,1,4,2,1.0,0,2,1,2,2.0
18262,45300.0,58,2,3.0,1,1,4,1,2,2,3.0,0,1,1,3,1.0
18263,42400.0,60,2,3.0,1,2,4,1,2,2,1.0,0,2,1,3,1.0
18264,45704.0,75,1,3.0,1,1,2,1,1,2,3.0,0,2,1,1,1.0
18265,16800.0,28,2,3.0,2,1,4,8,4,2,1.0,0,2,2,2,1.0
18266,110000.0,48,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,2.0
18267,67000.0,62,2,3.0,1,1,3,3,1,2,3.0,0,1,1,1,1.0
18268,120000.0,64,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
18269,10000.0,48,1,2.0,2,1,3,1,1,2,1.0,1,2,2,1,3.0
18270,91000.0,48,2,3.0,1,1,4,1,1,2,1.0,0,2,2,1,1.0
18271,33900.0,67,1,3.0,1,1,3,1,1,2,1.0,0,1,1,1,2.0
18272,170000.0,45,2,3.0,1,1,3,4,1,2,1.0,0,2,2,1,1.0
18273,118000.0,44,2,3.0,1,2,3,3,4,2,1.0,0,2,1,3,2.0
18274,31500.0,55,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
18275,21620.0,80,1,7.0,1,1,4,1,1,2,3.0,0,1,1,1,1.0
18276,42300.0,55,2,3.0,1,1,3,8,1,2,3.0,0,1,2,1,1.0
18277,71200.0,78,2,3.0,1,1,2,1,1,2,3.0,0,1,1,1,1.0
18278,135000.0,58,2,3.0,1,2,1,1,4,2,1.0,0,2,1,2,1.0
18279,38400.0,23,2,3.0,2,1,2,1,1,2,1.0,0,1,2,1,1.0
18280,89420.0,87,2,3.0,1,2,1,1,3,2,3.0,0,1,1,1,1.0
18281,710600.0,68,2,3.0,1,2,1,1,1,2,3.0,0,2,1,1,1.0
18282,30000.0,57,2,3.0,1,1,2,1,4,2,1.0,0,2,1,3,1.0
18283,67000.0,51,2,3.0,1,1,4,4,1,2,1.0,0,2,2,1,1.0
18284,60501.0,48,2,3.0,1,1,3,8,1,2,1.0,0,2,1,1,1.0
18285,27700.0,21,2,3.0,1,1,3,1,4,1,3.0,1,2,1,2,1.0
18286,34000.0,76,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,1.0
18287,13600.0,86,2,3.0,1,2,2,1,2,2,3.0,0,1,1,3,1.0
18288,10400.0,58,1,7.0,1,1,2,1,2,2,3.0,1,2,1,2,1.0
18289,77000.0,29,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
18290,80000.0,36,2,3.0,1,1,4,1,4,2,1.0,0,2,1,3,1.0
18291,118400.0,31,1,1.0,1,1,3,1,1,2,1.0,0,2,2,1,1.0
18292,52000.0,37,2,3.0,1,1,4,8,2,2,1.0,0,2,1,2,1.0
18293,62500.0,75,2,3.0,1,1,3,1,1,2,3.0,0,2,1,1,1.0
18294,93200.0,70,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
18295,34900.0,69,2,3.0,1,2,2,1,2,2,1.0,0,2,1,3,2.0
18296,51300.0,71,1,3.0,1,1,2,1,1,2,3.0,0,2,1,1,1.0
18297,18400.0,73,2,3.0,1,1,3,1,2,2,3.0,0,1,1,3,1.0
18298,77000.0,27,2,3.0,1,1,3,1,2,2,1.0,0,2,2,2,2.0
18299,157000.0,36,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,1.0
18300,120000.0,43,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,2.0
18301,102820.0,27,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
18302,85700.0,82,1,4.0,1,1,3,1,1,2,3.0,0,2,1,1,1.0
18303,50600.0,55,2,3.0,1,1,3,1,1,2,3.0,0,2,1,1,1.0
18304,87000.0,44,2,3.0,1,2,1,2,1,2,1.0,0,2,2,1,1.0
18305,70000.0,34,2,3.0,1,2,2,1,1,2,1.0,0,2,2,1,1.0
18306,100000.0,53,2,3.0,1,2,3,1,2,2,1.0,0,2,1,3,1.0
18307,51300.0,53,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
18308,110000.0,41,2,3.0,1,2,1,1,1,2,1.0,0,2,2,1,1.0
